Date,DL_length,player_id,dt_date
20100815,15,,2010-08-15
20100815,15,hardr001,2010-08-15
20100815,60,freed001,2010-08-15
20100816,15,purcd001,2010-08-16
20100816,60,ottaa001,2010-08-16
20100816,60,atill001,2010-08-16
20100816,15,berkj001,2010-08-16
20100816,15,cruzn001,2010-08-16
20100816,15,kaplg001,2010-08-16
20100816,15,patte001,2010-08-16
20100817,15,bucht001,2010-08-17
20100817,15,bannb001,2010-08-17
20100818,15,lindm001,2010-08-18
20100818,15,glaut001,2010-08-18
20100818,15,,2010-08-18
20100818,15,guilc001,2010-08-18
20100819,15,keppj001,2010-08-19
20100819,60,laruj001,2010-08-19
20100819,15,padiv001,2010-08-19
20100819,15,wests001,2010-08-19
20100819,15,willj004,2010-08-19
20100819,15,,2010-08-19
20100819,15,saltj001,2010-08-19
20100819,15,berkl001,2010-08-19
20100820,15,iztum001,2010-08-20
20100820,15,jackc002,2010-08-20
20100820,15,pedrd001,2010-08-20
20100820,15,puntn001,2010-08-20
20100821,15,gloar001,2010-08-21
20100821,15,slowk001,2010-08-21
20100821,15,mahar001,2010-08-21
20100821,15,,2010-08-21
20100822,15,schlt001,2010-08-22
20100823,15,motag001,2010-08-23
20100823,15,clemj001,2010-08-23
20100823,15,felds001,2010-08-23
20100824,15,reyed001,2010-08-24
20100824,15,stras001,2010-08-24
20100824,15,edmoj001,2010-08-24
20100825,15,ohler001,2010-08-25
20100825,60,mahar001,2010-08-25
20100825,15,putzj001,2010-08-25
20100825,15,thorm001,2010-08-25
20100827,60,berkj001,2010-08-27
20100827,15,baezd001,2010-08-27
20100827,15,leakm001,2010-08-27
20100827,15,corpm001,2010-08-27
20100828,15,encae001,2010-08-28
20100828,15,,2010-08-28
20100828,15,three001,2010-08-28
20100829,15,texek001,2010-08-29
20100830,60,howej003,2010-08-30
20100830,15,stewi001,2010-08-30
20100830,60,peavj001,2010-08-30
20100830,15,gentc001,2010-08-30
20100831,15,nix-l001,2010-08-31
20100831,60,sprir001,2010-08-31
20100831,15,lobaj001,2010-08-31
20100901,60,moehb001,2010-09-01
20100901,60,medlk001,2010-09-01
20100901,60,stras001,2010-09-01
20100901,60,dejed001,2010-09-01
20100901,60,hochl001,2010-09-01
20100901,60,,2010-09-01
20100902,60,mainj001,2010-09-02
20100903,60,willj004,2010-09-03
20100903,60,kendj001,2010-09-03
20100903,60,mornj001,2010-09-03
20100903,60,three001,2010-09-03
20100903,60,,2010-09-03
20100903,60,belto001,2010-09-03
20100904,60,murpd004,2010-09-04
20100904,60,nolar001,2010-09-04
20100905,60,moyej001,2010-09-05
20100906,60,martr004,2010-09-06
20100906,60,bay-j001,2010-09-06
20100907,60,carie001,2010-09-07
20100907,60,grabj002,2010-09-07
20100907,60,clemj001,2010-09-07
20100907,60,ohler001,2010-09-07
20100909,60,rosaa001,2010-09-09
20100909,60,litsj001,2010-09-09
20100909,15,maths001,2010-09-09
20100909,60,camem001,2010-09-09
20100913,60,jackc002,2010-09-13
20100913,60,youkk001,2010-09-13
20100915,60,lewir002,2010-09-15
20100918,60,corpm001,2010-09-18
20100919,60,coghc001,2010-09-19
20100920,15,sotog001,2010-09-20
20100920,15,colvt001,2010-09-20
20100920,60,marij001,2010-09-20
20100920,60,hickb002,2010-09-20
20100921,15,,2010-09-21
20100923,60,,2010-09-23
20100923,60,ambrh001,2010-09-23
20100925,60,ellsj001,2010-09-25
20100929,60,moscg001,2010-09-29
20101007,15,baldr001,2010-10-07
20101010,15,wagnb001,2010-10-10
20101020,15,teixm001,2010-10-20
20101101,15,ogana001,2010-11-01
20110302,60,kells001,2011-03-02
20110312,60,mcgod001,2011-03-12
20110313,60,,2011-03-13
20110318,60,hartk001,2011-03-18
20110322,60,stras001,2011-03-22
20110325,60,waina001,2011-03-25
20110325,15,bailh001,2011-03-25
20110326,15,,2011-03-26
20110326,15,greiz001,2011-03-26
20110326,60,tazaj001,2011-03-26
20110327,15,medlk001,2011-03-27
20110327,15,hawkl001,2011-03-27
20110328,15,wangc001,2011-03-28
20110328,15,ramie005,2011-03-28
20110328,15,,2011-03-28
20110328,15,patte001,2011-03-28
20110328,60,baxtm001,2011-03-28
20110329,15,sandf001,2011-03-29
20110329,15,pinej001,2011-03-29
20110329,15,morak001,2011-03-29
20110329,15,willr004,2011-03-29
20110329,15,downs001,2011-03-29
20110329,15,cassb001,2011-03-29
20110329,60,carlj001,2011-03-29
20110329,15,gutif001,2011-03-29
20110329,15,duchj001,2011-03-29
20110329,15,hoffj002,2011-03-29
20110329,15,thatj001,2011-03-29
20110329,15,blank002,2011-03-29
20110329,15,latom001,2011-03-29
20110330,15,ariaa002,2011-03-30
20110330,15,barmc001,2011-03-30
20110330,15,castj006,2011-03-30
20110330,15,keppj001,2011-03-30
20110330,60,rosaa001,2011-03-30
20110330,15,baila001,2011-03-30
20110330,15,hardr001,2011-03-30
20110330,15,morrb001,2011-03-30
20110330,15,,2011-03-30
20110330,15,doteo001,2011-03-30
20110330,15,hartc001,2011-03-30
20110330,15,lucrj001,2011-03-30
20110330,15,puntn001,2011-03-30
20110330,15,blumg001,2011-03-30
20110330,15,dukez001,2011-03-30
20110330,15,blakc001,2011-03-30
20110330,15,navad001,2011-03-30
20110330,15,gibbj002,2011-03-30
20110330,15,garlj001,2011-03-30
20110330,15,padiv001,2011-03-30
20110330,15,wilsb001,2011-03-30
20110330,15,sizeg001,2011-03-30
20110330,15,donaj002,2011-03-30
20110330,60,crowt001,2011-03-30
20110330,15,aardd001,2011-03-30
20110330,15,mangm001,2011-03-30
20110330,60,roblm001,2011-03-30
20110330,60,bakej002,2011-03-30
20110330,60,wangc001,2011-03-30
20110330,15,lidgb001,2011-03-30
20110330,15,bocob001,2011-03-30
20110330,15,schlb001,2011-03-30
20110330,15,utlec001,2011-03-30
20110330,15,browd004,2011-03-30
20110330,15,lincb001,2011-03-30
20110330,15,snydc002,2011-03-30
20110330,15,ascaj001,2011-03-30
20110330,15,olses001,2011-03-30
20110330,15,cuetj001,2011-03-30
20110330,15,arrej001,2011-03-30
20110330,15,kendj001,2011-03-30
20110330,15,guilc001,2011-03-30
20110330,15,zumaj001,2011-03-30
20110330,15,vicid001,2011-03-30
20110330,15,peavj001,2011-03-30
20110330,60,curtc002,2011-03-30
20110330,60,,2011-03-30
20110330,15,cervf001,2011-03-30
20110330,15,felip002,2011-03-30
20110331,15,pattc001,2011-03-31
20110331,15,rossc001,2011-03-31
20110331,15,bay-j001,2011-03-31
20110331,15,santj003,2011-03-31
20110331,15,paulr001,2011-03-31
20110331,15,webbb001,2011-03-31
20110331,15,belto001,2011-03-31
20110331,15,felds001,2011-03-31
20110331,15,huntt002,2011-03-31
20110331,15,howej003,2011-03-31
20110331,15,doubf001,2011-03-31
20110331,15,,2011-03-31
20110403,15,jurrj001,2011-04-03
20110403,15,matub001,2011-04-03
20110403,15,longe001,2011-04-03
20110406,15,wuerm001,2011-04-06
20110406,15,garcj002,2011-04-06
20110406,15,jimeu001,2011-04-06
20110407,15,perrr001,2011-04-07
20110407,15,nisht001,2011-04-07
20110408,15,casha001,2011-04-08
20110408,15,wellr001,2011-04-08
20110408,60,moora001,2011-04-08
20110408,60,belto001,2011-04-08
20110408,15,albem001,2011-04-08
20110409,15,kazms001,2011-04-09
20110409,15,ohler001,2011-04-09
20110409,15,slowk001,2011-04-09
20110410,15,aybae001,2011-04-10
20110410,15,gimeh001,2011-04-10
20110410,15,paulr001,2011-04-10
20110411,15,davir003,2011-04-11
20110411,15,saitt001,2011-04-11
20110412,15,furcr001,2011-04-12
20110412,15,,2011-04-12
20110412,15,ayall001,2011-04-12
20110413,15,tallb001,2011-04-13
20110413,15,augeb001,2011-04-13
20110413,15,hardj003,2011-04-13
20110413,15,hamij003,2011-04-13
20110414,60,,2011-04-14
20110414,15,,2011-04-14
20110414,15,mauej001,2011-04-14
20110415,15,lopew001,2011-04-15
20110415,15,moylp001,2011-04-15
20110415,15,heila001,2011-04-15
20110415,15,torra001,2011-04-15
20110415,60,felip002,2011-04-15
20110415,15,hughp001,2011-04-15
20110416,15,kuo-h001,2011-04-16
20110416,15,,2011-04-16
20110417,15,zitob001,2011-04-17
20110417,15,talbm001,2011-04-17
20110417,15,,2011-04-17
20110418,15,bradd002,2011-04-18
20110418,60,hardr001,2011-04-18
20110418,15,jakuc001,2011-04-18
20110418,60,duchj001,2011-04-18
20110418,15,,2011-04-18
20110418,60,,2011-04-18
20110418,60,zumaj001,2011-04-18
20110419,15,craia001,2011-04-19
20110419,15,,2011-04-19
20110419,15,romej001,2011-04-19
20110420,15,parnb001,2011-04-20
20110420,60,tobim001,2011-04-20
20110421,15,morgn001,2011-04-21
20110421,15,morrl001,2011-04-21
20110422,15,downs001,2011-04-22
20110422,15,pagaa001,2011-04-22
20110423,15,nix-j001,2011-04-23
20110423,60,hurle001,2011-04-23
20110423,15,felin001,2011-04-23
20110424,15,hilla001,2011-04-24
20110424,15,contj002,2011-04-24
20110424,15,roles001,2011-04-24
20110425,15,bloow001,2011-04-25
20110426,15,michj001,2011-04-26
20110426,7,almoe001,2011-04-26
20110426,15,gaudc001,2011-04-26
20110426,60,olses001,2011-04-26
20110427,15,derom001,2011-04-27
20110427,15,carrc003,2011-04-27
20110427,60,odayd001,2011-04-27
20110427,15,yound003,2011-04-27
20110428,15,blanj001,2011-04-28
20110429,15,blakc001,2011-04-29
20110429,60,lidgb001,2011-04-29
20110430,15,sandp001,2011-04-30
20110430,15,meeke001,2011-04-30
20110502,15,freed001,2011-05-02
20110502,15,murpd004,2011-05-02
20110503,15,bradz001,2011-05-03
20110503,15,thamm001,2011-05-03
20110503,15,wiggt001,2011-05-03
20110503,15,thomj002,2011-05-03
20110504,15,beatp001,2011-05-04
20110504,60,thatj001,2011-05-04
20110504,15,hudso001,2011-05-04
20110504,15,repkj001,2011-05-04
20110505,15,lyonb003,2011-05-05
20110505,15,jenkb001,2011-05-05
20110505,15,wheed001,2011-05-05
20110505,60,kendj001,2011-05-05
20110506,15,morgn001,2011-05-06
20110506,15,broxj001,2011-05-06
20110506,15,ankir001,2011-05-06
20110506,60,hoffj002,2011-05-06
20110506,15,hundn001,2011-05-06
20110506,15,oswar001,2011-05-06
20110506,15,niemj001,2011-05-06
20110506,15,chave001,2011-05-06
20110507,15,hensc002,2011-05-07
20110507,15,cruzn001,2011-05-07
20110507,15,rogee002,2011-05-07
20110508,15,bourj001,2011-05-08
20110508,15,,2011-05-08
20110508,60,santj003,2011-05-08
20110508,15,scutm001,2011-05-08
20110509,15,wellv001,2011-05-09
20110510,15,almoe001,2011-05-10
20110510,15,chenb001,2011-05-10
20110511,15,,2011-05-11
20110511,15,sotog001,2011-05-11
20110511,15,kuo-h001,2011-05-11
20110511,15,crotm001,2011-05-11
20110512,15,,2011-05-12
20110512,15,schnb001,2011-05-12
20110513,60,gimeh001,2011-05-13
20110513,15,,2011-05-13
20110514,15,kintb001,2011-05-14
20110514,60,webbb001,2011-05-14
20110514,15,borbj001,2011-05-14
20110515,15,beacb001,2011-05-15
20110515,15,hawkb001,2011-05-15
20110515,15,mijaj001,2011-05-15
20110516,15,linda001,2011-05-16
20110516,60,augeb001,2011-05-16
20110516,15,sizeg001,2011-05-16
20110516,15,lackj001,2011-05-16
20110516,15,chapa001,2011-05-16
20110516,15,davik002,2011-05-16
20110517,15,stetm001,2011-05-17
20110517,15,,2011-05-17
20110517,15,matsd001,2011-05-17
20110517,15,teahm001,2011-05-17
20110517,15,sorir001,2011-05-17
20110518,15,puntn001,2011-05-18
20110518,15,iztuc001,2011-05-18
20110519,15,padiv001,2011-05-19
20110519,15,derom001,2011-05-19
20110519,7,robeb003,2011-05-19
20110519,15,lee-d002,2011-05-19
20110520,15,mccab001,2011-05-20
20110520,15,rosst001,2011-05-20
20110520,15,litsj001,2011-05-20
20110520,15,hafnt001,2011-05-20
20110520,15,victs001,2011-05-20
20110521,15,whita001,2011-05-21
20110521,60,murpd004,2011-05-21
20110521,15,,2011-05-21
20110521,60,iztuc001,2011-05-21
20110521,15,alvap001,2011-05-21
20110521,15,thomb001,2011-05-21
20110522,15,heywj001,2011-05-22
20110522,60,moylp001,2011-05-22
20110522,15,uribj002,2011-05-22
20110522,15,blanj001,2011-05-22
20110522,60,guilc001,2011-05-22
20110522,15,perkg001,2011-05-22
20110523,15,mclon001,2011-05-23
20110523,60,,2011-05-23
20110523,15,lairg001,2011-05-23
20110523,15,laroa001,2011-05-23
20110524,60,schlb001,2011-05-24
20110524,15,garzm001,2011-05-24
20110524,15,demes001,2011-05-24
20110524,15,cokep001,2011-05-24
20110525,60,,2011-05-25
20110525,60,saitt001,2011-05-25
20110525,15,gutij002,2011-05-25
20110525,15,johne002,2011-05-25
20110525,15,,2011-05-25
20110525,15,slowk001,2011-05-25
20110525,60,hughp001,2011-05-25
20110526,15,kendh001,2011-05-26
20110526,15,fordd002,2011-05-26
20110526,15,,2011-05-26
20110526,15,fontm001,2011-05-26
20110526,15,mcdod002,2011-05-26
20110526,15,malom001,2011-05-26
20110527,15,quinh001,2011-05-27
20110527,15,gorzt001,2011-05-27
20110527,15,hudso001,2011-05-27
20110527,15,bailh001,2011-05-27
20110528,60,castj006,2011-05-28
20110528,15,rodrw002,2011-05-28
20110528,15,mcdoj003,2011-05-28
20110528,15,beimj001,2011-05-28
20110528,15,nathj001,2011-05-28
20110528,60,nisht001,2011-05-28
20110529,60,casha001,2011-05-29
20110529,15,johnr008,2011-05-29
20110529,15,jansk001,2011-05-29
20110529,15,moraf001,2011-05-29
20110529,60,malom001,2011-05-29
20110529,15,lecus001,2011-05-29
20110529,15,,2011-05-29
20110530,15,,2011-05-30
20110530,60,ohler001,2011-05-30
20110530,15,doumr001,2011-05-30
20110530,15,pears001,2011-05-30
20110530,15,lirif001,2011-05-30
20110531,15,soria001,2011-05-31
20110531,15,robeb003,2011-05-31
20110531,15,maybc001,2011-05-31
20110601,15,mcclk001,2011-06-01
20110601,15,bucht001,2011-06-01
20110602,15,hollm001,2011-06-02
20110602,15,kubej002,2011-06-02
20110602,15,thomj002,2011-06-02
20110602,60,mauej001,2011-06-02
20110603,15,hensc002,2011-06-03
20110603,60,,2011-06-03
20110603,60,matsd001,2011-06-03
20110603,15,hillr001,2011-06-03
20110603,15,osuls001,2011-06-03
20110603,15,ingeb001,2011-06-03
20110604,15,garlj001,2011-06-04
20110604,15,furcr001,2011-06-04
20110604,15,slatd001,2011-06-04
20110604,15,dalem002,2011-06-04
20110605,15,beltb001,2011-06-05
20110606,15,ramih003,2011-06-06
20110607,15,,2011-06-07
20110607,60,bradd002,2011-06-07
20110607,15,ellim001,2011-06-07
20110607,15,fowld001,2011-06-07
20110608,60,whita001,2011-06-08
20110608,15,jenkb001,2011-06-08
20110608,60,,2011-06-08
20110608,15,peavj001,2011-06-08
20110608,60,chave001,2011-06-08
20110608,15,chamj002,2011-06-08
20110609,15,gregl001,2011-06-09
20110609,15,snydc002,2011-06-09
20110610,15,pradm001,2011-06-10
20110610,15,kimbc002,2011-06-10
20110610,60,snydc002,2011-06-10
20110610,15,meeke001,2011-06-10
20110610,60,chamj002,2011-06-10
20110611,15,sancf001,2011-06-11
20110611,60,,2011-06-11
20110612,15,craia001,2011-06-12
20110612,15,napom001,2011-06-12
20110612,15,colob001,2011-06-12
20110612,15,sania001,2011-06-12
20110613,15,rodnf001,2011-06-13
20110613,15,woodk002,2011-06-13
20110613,60,aardd001,2011-06-13
20110613,15,haraa001,2011-06-13
20110614,15,couss001,2011-06-14
20110614,60,,2011-06-14
20110614,15,mornj001,2011-06-14
20110614,15,jeted001,2011-06-14
20110615,15,lyonb003,2011-06-15
20110615,15,barnd001,2011-06-15
20110615,60,,2011-06-15
20110615,15,simoa001,2011-06-15
20110615,60,sorir001,2011-06-15
20110616,15,jansc001,2011-06-16
20110616,15,sance001,2011-06-16
20110617,15,hanst001,2011-06-17
20110617,15,lowrj001,2011-06-17
20110617,60,,2011-06-17
20110618,15,lapom001,2011-06-18
20110618,15,crawc002,2011-06-18
20110619,15,barar001,2011-06-19
20110619,15,ankir001,2011-06-19
20110619,15,buchc001,2011-06-19
20110620,15,coghc001,2011-06-20
20110621,15,pujoa001,2011-06-21
20110621,15,hawpb001,2011-06-21
20110622,60,medlk001,2011-06-22
20110622,15,marqj002,2011-06-22
20110623,15,willj004,2011-06-23
20110623,15,contj002,2011-06-23
20110623,15,spand001,2011-06-23
20110624,15,oswar001,2011-06-24
20110625,15,sancj002,2011-06-25
20110625,15,choos001,2011-06-25
20110625,15,yound003,2011-06-25
20110626,15,dankj001,2011-06-26
20110627,60,hillr001,2011-06-27
20110628,15,balfg001,2011-06-28
20110628,15,madsr001,2011-06-28
20110628,15,tabaj002,2011-06-28
20110629,60,ariaa002,2011-06-29
20110629,15,bourj001,2011-06-29
20110629,15,gimec001,2011-06-29
20110629,15,bedae001,2011-06-29
20110630,15,albua001,2011-06-30
20110701,15,zambc001,2011-07-01
20110701,15,putzj001,2011-07-01
20110701,15,,2011-07-01
20110702,15,webbr001,2011-07-02
20110702,7,ceder002,2011-07-02
20110703,15,blakc001,2011-07-03
20110703,15,carmf001,2011-07-03
20110703,60,gimec001,2011-07-03
20110703,60,dalem002,2011-07-03
20110705,15,abadf001,2011-07-05
20110705,15,tallb001,2011-07-05
20110705,15,matem001,2011-07-05
20110705,15,scotl001,2011-07-05
20110705,15,richc002,2011-07-05
20110706,15,,2011-07-06
20110706,15,lestj001,2011-07-06
20110707,15,blana001,2011-07-07
20110707,15,daviw001,2011-07-07
20110707,15,,2011-07-07
20110707,15,hundn001,2011-07-07
20110708,15,hallb001,2011-07-08
20110708,15,victs001,2011-07-08
20110708,60,felds001,2011-07-08
20110708,15,blacc001,2011-07-08
20110709,15,jonec004,2011-07-09
20110709,15,haraa001,2011-07-09
20110710,15,,2011-07-10
20110713,15,talbm001,2011-07-13
20110714,15,jasoj001,2011-07-14
20110714,15,,2011-07-14
20110715,15,bourp001,2011-07-15
20110715,60,derom001,2011-07-15
20110715,15,burrp001,2011-07-15
20110715,15,polap001,2011-07-15
20110715,15,arrej001,2011-07-15
20110715,60,blacc001,2011-07-15
20110716,15,,2011-07-16
20110716,15,jenkb001,2011-07-16
20110717,15,simoa001,2011-07-17
20110717,15,bakes002,2011-07-17
20110718,15,sizeg001,2011-07-18
20110718,15,lobaj001,2011-07-18
20110718,15,cruzj005,2011-07-18
20110718,15,penar002,2011-07-18
20110719,60,sancf001,2011-07-19
20110719,15,tejam001,2011-07-19
20110719,60,robeb003,2011-07-19
20110719,15,mitrs001,2011-07-19
20110720,60,morak001,2011-07-20
20110721,15,,2011-07-21
20110721,15,drews001,2011-07-21
20110721,60,meeke001,2011-07-21
20110722,15,roles001,2011-07-22
20110722,15,,2011-07-22
20110723,15,scotl001,2011-07-23
20110723,15,belta001,2011-07-23
20110724,15,drewj001,2011-07-24
20110724,15,cozaz001,2011-07-24
20110725,15,presa001,2011-07-25
20110725,60,thomb001,2011-07-25
20110726,15,mccab002,2011-07-26
20110726,15,blumg001,2011-07-26
20110726,15,giamj001,2011-07-26
20110727,15,schaj002,2011-07-27
20110727,15,darnc001,2011-07-27
20110728,15,,2011-07-28
20110728,7,gentc001,2011-07-28
20110728,15,casia001,2011-07-28
20110729,15,mclon001,2011-07-29
20110729,15,puntn001,2011-07-29
20110729,15,jansk001,2011-07-29
20110729,7,leroc001,2011-07-29
20110729,60,mitrs001,2011-07-29
20110730,15,wuerm001,2011-07-30
20110730,60,stetm001,2011-07-30
20110730,15,,2011-07-30
20110730,60,drews001,2011-07-30
20110730,15,uribj002,2011-07-30
20110730,60,doumr001,2011-07-30
20110731,60,lyonb003,2011-07-31
20110731,60,,2011-07-31
20110731,60,sance001,2011-07-31
20110731,15,mosed001,2011-07-31
20110731,60,buchc001,2011-07-31
20110731,7,tream001,2011-07-31
20110801,15,lines001,2011-08-01
20110801,15,,2011-08-01
20110801,15,zitob001,2011-08-01
20110801,15,davik002,2011-08-01
20110802,15,,2011-08-02
20110802,60,scotl001,2011-08-02
20110804,15,villc001,2011-08-04
20110805,15,infao001,2011-08-05
20110805,60,couss001,2011-08-05
20110805,15,britz001,2011-08-05
20110806,15,delre001,2011-08-06
20110806,15,jurrj001,2011-08-06
20110806,15,arrij001,2011-08-06
20110806,15,denoc001,2011-08-06
20110806,15,nicaj001,2011-08-06
20110806,15,spilr001,2011-08-06
20110807,15,cobba001,2011-08-07
20110807,15,heisc001,2011-08-07
20110808,15,carrc003,2011-08-08
20110808,15,ryanb002,2011-08-08
20110808,15,murpd006,2011-08-08
20110808,15,,2011-08-08
20110808,15,iztuc001,2011-08-08
20110808,60,hawpb001,2011-08-08
20110808,15,headc001,2011-08-08
20110808,15,friee001,2011-08-08
20110809,15,blana001,2011-08-09
20110809,15,ondrl001,2011-08-09
20110809,15,bakes002,2011-08-09
20110810,60,,2011-08-10
20110810,15,narvc001,2011-08-10
20110810,15,lynnl001,2011-08-10
20110810,15,ramih003,2011-08-10
20110810,15,ruggj001,2011-08-10
20110810,15,lindm001,2011-08-10
20110811,60,gutij002,2011-08-11
20110811,15,gordd002,2011-08-11
20110812,60,arrij001,2011-08-12
20110812,15,streh001,2011-08-12
20110812,7,albua001,2011-08-12
20110812,15,repkj001,2011-08-12
20110813,15,nadyx001,2011-08-13
20110813,15,torra001,2011-08-13
20110813,15,smoaj001,2011-08-13
20110813,15,lee-d002,2011-08-13
20110813,15,guilc001,2011-08-13
20110813,15,casia001,2011-08-13
20110814,15,davir003,2011-08-14
20110814,15,hanst001,2011-08-14
20110814,15,tream001,2011-08-14
20110815,15,marqj001,2011-08-15
20110816,15,richg002,2011-08-16
20110816,15,raucj001,2011-08-16
20110816,15,beltc001,2011-08-16
20110816,15,romos001,2011-08-16
20110816,15,,2011-08-16
20110816,15,polap001,2011-08-16
20110816,15,piera001,2011-08-16
20110816,60,marqj002,2011-08-16
20110817,15,sancb001,2011-08-17
20110817,60,blanj001,2011-08-17
20110817,60,cozaz001,2011-08-17
20110818,15,magnt001,2011-08-18
20110818,15,choar001,2011-08-18
20110818,15,youkk001,2011-08-18
20110818,15,spand001,2011-08-18
20110819,7,white004,2011-08-19
20110819,15,kipnj001,2011-08-19
20110819,15,wilsj002,2011-08-19
20110819,15,mahop002,2011-08-19
20110819,15,humbp001,2011-08-19
20110819,15,garcf002,2011-08-19
20110821,15,wilsb001,2011-08-21
20110822,15,hafnt001,2011-08-22
20110822,15,berkj001,2011-08-22
20110822,15,,2011-08-22
20110822,15,corrk001,2011-08-22
20110823,60,magnt001,2011-08-23
20110823,60,marqj001,2011-08-23
20110823,15,sancj002,2011-08-23
20110823,15,cortd002,2011-08-23
20110823,15,hamec001,2011-08-23
20110823,15,pears001,2011-08-23
20110823,15,escae001,2011-08-23
20110823,60,nicaj001,2011-08-23
20110824,15,escas001,2011-08-24
20110824,15,,2011-08-24
20110824,15,ludwr001,2011-08-24
20110825,60,richc002,2011-08-25
20110825,15,lirif001,2011-08-25
20110826,15,rasmc001,2011-08-26
20110826,15,tomlj001,2011-08-26
20110826,15,branm003,2011-08-26
20110826,15,hairs001,2011-08-26
20110826,15,mattr001,2011-08-26
20110826,15,albua001,2011-08-26
20110827,15,schin001,2011-08-27
20110827,15,quenc001,2011-08-27
20110828,60,branm003,2011-08-28
20110830,15,odayd001,2011-08-30
20110830,15,cruzn001,2011-08-30
20110831,15,sherg001,2011-08-31
20110831,60,mosed001,2011-08-31
20110831,60,contj002,2011-08-31
20110831,60,jenkb001,2011-08-31
20110831,60,fontw001,2011-08-31
20110901,15,choos001,2011-09-01
20110901,60,murpd006,2011-09-01
20110901,60,maxwj002,2011-09-01
20110902,60,lynnl001,2011-09-02
20110902,60,bartd001,2011-09-02
20110902,60,scrie001,2011-09-02
20110903,60,laroa001,2011-09-03
20110904,60,mclon001,2011-09-04
20110904,60,,2011-09-04
20110905,60,ramih003,2011-09-05
20110905,60,choar001,2011-09-05
20110905,60,bucht001,2011-09-05
20110905,60,,2011-09-05
20110906,60,padiv001,2011-09-06
20110906,60,carrc003,2011-09-06
20110906,60,gutif001,2011-09-06
20110906,60,,2011-09-06
20110906,60,kimbc002,2011-09-06
20110906,60,davib005,2011-09-06
20110906,60,corrk001,2011-09-06
20110906,60,mahop002,2011-09-06
20110906,60,herrj002,2011-09-06
20110906,60,davir003,2011-09-06
20110909,15,boesb001,2011-09-09
20110909,15,lillb001,2011-09-09
20110910,60,escas001,2011-09-10
20110911,60,spilr001,2011-09-11
20110912,15,raucj001,2011-09-12
20110913,60,drewj001,2011-09-13
20110913,15,cervf001,2011-09-13
20110914,60,pears001,2011-09-14
20110920,15,escoy001,2011-09-20
20110920,15,choos001,2011-09-20
20110921,15,lawrb002,2011-09-21
20110922,15,mornj001,2011-09-22
20110922,15,nisht001,2011-09-22
20110923,15,mauej001,2011-09-23
20110924,60,choos001,2011-09-24
20110925,60,tomlj001,2011-09-25
20110925,60,kalir001,2011-09-25
20110927,60,casia001,2011-09-27
20110927,60,devij001,2011-09-27
20110928,60,moylp001,2011-09-28
20110928,60,youkk001,2011-09-28
20111028,15,hollm001,2011-10-28
20120126,15,,2012-01-26
20120219,60,,2012-02-19
20120221,60,jenkb001,2012-02-21
20120222,60,,2012-02-22
20120222,60,lackj001,2012-02-22
20120222,60,felip002,2012-02-22
20120227,60,aardd001,2012-02-27
20120303,60,sizes001,2012-03-03
20120312,60,,2012-03-12
20120313,60,,2012-03-13
20120315,60,carrc003,2012-03-15
20120318,15,devij001,2012-03-18
20120320,60,,2012-03-20
20120320,60,peres002,2012-03-20
20120326,15,robeb003,2012-03-26
20120326,15,britz001,2012-03-26
20120326,15,forsl001,2012-03-26
20120327,15,bradd002,2012-03-27
20120327,60,hawkb001,2012-03-27
20120327,15,moora001,2012-03-27
20120327,15,gutif001,2012-03-27
20120328,15,vizca001,2012-03-28
20120328,15,jonec004,2012-03-28
20120328,15,stord001,2012-03-28
20120328,15,massn001,2012-03-28
20120328,15,,2012-03-28
20120329,15,kintb001,2012-03-29
20120329,15,carpm001,2012-03-29
20120330,15,craia001,2012-03-30
20120330,15,runzd001,2012-03-30
20120330,15,surke001,2012-03-30
20120330,15,sancf001,2012-03-30
20120330,15,voger001,2012-03-30
20120331,15,,2012-03-31
20120331,15,bakes002,2012-03-31
20120331,15,cabrc001,2012-03-31
20120331,15,pinem001,2012-03-31
20120401,15,,2012-04-01
20120401,15,depaj004,2012-04-01
20120402,15,varva001,2012-04-02
20120402,15,,2012-04-02
20120403,15,bartd001,2012-04-03
20120403,15,mcgod001,2012-04-03
20120403,15,wangc001,2012-04-03
20120403,60,marrc001,2012-04-03
20120403,60,kimbc002,2012-04-03
20120403,15,morsm001,2012-04-03
20120403,15,ankir001,2012-04-03
20120403,15,quenc001,2012-04-03
20120403,15,kotsm001,2012-04-03
20120403,15,utlec001,2012-04-03
20120403,15,contj002,2012-04-03
20120403,15,defrj001,2012-04-03
20120403,15,,2012-04-03
20120403,15,ingeb001,2012-04-03
20120403,15,martl003,2012-04-03
20120404,15,cassb001,2012-04-04
20120404,15,moorj001,2012-04-04
20120404,15,willj003,2012-04-04
20120404,15,kohnm001,2012-04-04
20120404,15,escas001,2012-04-04
20120404,15,litsj001,2012-04-04
20120404,15,hudst001,2012-04-04
20120404,15,matem001,2012-04-04
20120404,15,,2012-04-04
20120404,15,drews001,2012-04-04
20120404,15,saitt001,2012-04-04
20120404,15,lillt001,2012-04-04
20120404,60,sizeg001,2012-04-04
20120404,15,cedaj001,2012-04-04
20120404,15,carrd001,2012-04-04
20120404,15,beatp001,2012-04-04
20120404,15,teagt001,2012-04-04
20120404,15,wadat001,2012-04-04
20120404,15,burna001,2012-04-04
20120404,15,mortc002,2012-04-04
20120404,60,leroc001,2012-04-04
